match_id,point_duration_time_x,SET_GAME_POINT,rally_length,PLAYER_WIN_NAME,server_name
Rogers_cup_2025_R64_Opelka_Machac,15.986,1_13_3,10,OPELKA,MACHAC
Brussels_2025_R32_Opelka_Bonzi,13.233,2_10_4,8,BONZI,BONZI
Basel_2025_Q_Opelka_van-de-Zandschulp,11.633,1_3_1,8,VAN DE ZANDSCHULP,VAN DE ZANDSCHULP
Basel_2025_R32_Baez_Opelka,12.458,2_1_24,8,BAEZ,BAEZ
Madrid_2025_1st_Opelka_Hijikata,15.825,2_3_6,11,HIJIKATA,OPELKA
Basel_2025_Q_Opelka_Brunold,18.521,2_11_7,10,OPELKA,BRUNOLD
Cincinnati_2025_R32_Opelka_Comesana,12.845,3_11_1,9,COMESANA,OPELKA
Adelaide_2026_R16_Opelka_Paul,9.654615,1_5_5,7,PAUL,OPELKA
Hertogenbosch_2025_R16_Opelka_Jarry,10.272539,2_5_5,7,OPELKA,OPELKA
Hertogenbosch_2025_SF_Opelka_Bergs,9.239272,2_2_1,6,OPELKA,BERGS
Washington_2025_R64_Opelka_Cassone,14.394,2_2_3,8,OPELKA,OPELKA
Indian-Wells_2025_1st_Safiullin_Opelka,12.693,1_3_8,9,OPELKA,OPELKA
Washington_2025_R32_Medvedev_Opelka,12.177,2_7_8,8,MEDVEDEV,MEDVEDEV
Delray_Beach_2025_R16_Opelka_Nakashima,12.202517,1_5_11,9,OPELKA,OPELKA
Indian_Wells_2026_1st_Opelka_Quinn,11.131,2_8_3,8,OPELKA,QUINN
Basel_2025_QF_Humbert_Opelka,11.298,2_2_3,8,OPELKA,OPELKA
Dallas_2025_R32_Opelka_Shevchenko,7.487127,1_1_1,7,SHEVCHENKO,OPELKA
Indian_Wells_2026_R64_Shelton_Opelka,12.309,2_11_4,8,OPELKA,OPELKA
Hertogenbosch_2025_Q_Opelka_Yevseyev,16.774605,2_4_3,11,YEVSEYEV,OPELKA
Cincinnati_2025_R64_de-Minaur_Opelka,11.139,1_13_14,8,OPELKA,DE MINAUR
Shanghai_2025_1st_Opelka_Bonzi,13.647,1_8_2,9,OPELKA,OPELKA
Cincinnati_2025_1st_Dellien_Opelka,10.236,1_6_4,7,OPELKA,OPELKA
Hertogenbosch_2025_QF_Medvedev_Opelka,11.090951,1_3_2,9,MEDVEDEV,OPELKA
Dallas_2025_QF_Paul_Opelka,11.020753,1_1_9,8,OPELKA,OPELKA
Geneva_2025_Q_Opelka_Ofner,14.611,1_8_1,10,OPELKA,OPELKA
Eastbourne_2025_R32_Loffhagen_Opelka,11.524,2_9_5,7,OPELKA,LOFFHAGEN
Dallas_2025_R16_Opelka_Norrie,16.260352,1_4_1,13,NORRIE,NORRIE
Basel_2025_R16_Opelka_van-de-Zandschulp,18.345,2_11_3,12,VAN DE ZANDSCHULP,VAN DE ZANDSCHULP
Athens_2025_R32_Opelka_Kopriva,16.841087,2_2_2,11,OPELKA,KOPRIVA
Hertogenbosch_2025_R32_Opelka_De-jong,12.971576,3_2_7,10,OPELKA,OPELKA
Brisbane_2025_SF_Opelka_Mpetshi-Perricard,12.122387,2_1_1,9,MPETSHI PERRICARD,MPETSHI PERRICARD
Brisbane_2025_R16_Opelka_Arnaldi,10.394824,1_7_1,9,ARNALDI,OPELKA
Miami_2026_R32_Opelka_Fritz,8.594,2_1_2,6,OPELKA,OPELKA
Brisbane_2026_R16_Majchrzak_Opelka,14.90701,1_6_4,11,MAJCHRZAK,MAJCHRZAK
Paris_2025_Q_Opelka_Bellucci,9.047,2_1_2,6,BELLUCCI,BELLUCCI
Miami_2026_R64_Draper_Opelka,14.952,2_11_1,10,OPELKA,DRAPER
Adelaide_2026_R32_Opelka_Popyrin,9.907192,2_13_3,6,OPELKA,OPELKA
Brisbane_2025_QF_Djokovic_Opelka,13.436891,2_1_4,11,DJOKOVIC,OPELKA
Paris_2025_R64_Moutet_Opelka,13.923,2_2_1,10,MOUTET,OPELKA
Eastbourne_2025_R16_Mensik_Opelka,12.038,1_9_8,8,OPELKA,MENSIK
Miami_2026_1st_Opelka_Borges,13.267,3_8_3,8,OPELKA,OPELKA
Rogers_cup_2025_R32_Tien_Opelka,13.868,2_4_5,8,TIEN,OPELKA
Rogers_cup_2025_1st_Ofner_Opelka,13.425,1_8_2,9,OPELKA,OFNER
Barcelona_2025_R32_Tsitsipas_Opelka,12.282627,1_4_1,9,TSITSIPAS,TSITSIPAS
Brisbane_2026_R32_Opelka_Sweeny,10.933563,2_12_3,8,OPELKA,OPELKA
Miami_2025_R64_Rune_Opelka,15.162,2_7_3,11,RUNE,OPELKA
Delray_Beach_2025_R32_Eubanks_Opelka,11.948989,2_8_5,8,EUBANKS,OPELKA
Geneva_2025_Q_Opelka_Dalla-Valle,14.968,2_8_5,9,DALLA VALLE,OPELKA
Washington_2025_R32_Medvedev_Opelka,11.561,2_8_1,8,OPELKA,OPELKA
Brisbane_2026_R16_Majchrzak_Opelka,14.627412,1_11_4,12,OPELKA,OPELKA
Indian-Wells_2025_1st_Safiullin_Opelka,12.609,1_3_6,7,SAFIULLIN,OPELKA
Brussels_2025_R32_Opelka_Bonzi,12.57,1_1_1,8,OPELKA,OPELKA
Washington_2025_R64_Opelka_Cassone,13.793,1_3_4,9,CASSONE,OPELKA
Hertogenbosch_2025_SF_Opelka_Bergs,8.777421,2_4_4,5,BERGS,BERGS
Queens_2025_R32_Opelka_Ugo-Carabelli,12.863,2_3_4,8,OPELKA,UGO CARABELLI
Queens_2025_R16_Opelka_Rinderknech,11.7,2_4_5,8,RINDERKNECH,RINDERKNECH
Brisbane_2025_R16_Opelka_Arnaldi,9.747931,1_13_10,8,ARNALDI,ARNALDI
Cincinnati_2025_R32_Opelka_Comesana,12.454,3_9_2,8,OPELKA,OPELKA
Brisbane_2025_SF_Opelka_Mpetshi-Perricard,11.78352,2_9_6,10,MPETSHI PERRICARD,MPETSHI PERRICARD
Hertogenbosch_2025_R32_Opelka_De-jong,12.868008,3_3_7,10,OPELKA,DE JONG
Paris_2025_R64_Moutet_Opelka,13.678,2_5_3,9,MOUTET,MOUTET
Indian_Wells_2026_1st_Opelka_Quinn,10.711,1_4_3,7,OPELKA,QUINN
Adelaide_2026_R16_Opelka_Paul,9.211568,2_1_4,6,OPELKA,OPELKA
Rogers_cup_2025_R64_Opelka_Machac,15.602,2_10_3,11,MACHAC,OPELKA
Barcelona_2025_R32_Tsitsipas_Opelka,11.164446,2_6_11,8,TSITSIPAS,TSITSIPAS
Rogers_cup_2025_R32_Tien_Opelka,13.836,2_1_7,9,OPELKA,TIEN
Rome_2025_1st_Tien_Opelka,20.874,2_13_6,14,OPELKA,OPELKA
Brisbane_2025_QF_Djokovic_Opelka,13.170745,1_9_11,11,OPELKA,DJOKOVIC
Miami_2025_1st_Eubanks_Opelka,14.165,1_7_4,9,EUBANKS,OPELKA
Miami_2026_R32_Opelka_Fritz,8.557,2_7_14,7,FRITZ,OPELKA
Paris_2025_Q_Opelka_Bellucci,8.903,2_10_3,6,OPELKA,OPELKA
Brisbane_2026_R32_Opelka_Sweeny,10.869897,1_3_2,10,SWEENY,OPELKA
Adelaide_2026_R32_Opelka_Popyrin,9.903213,2_4_3,8,POPYRIN,OPELKA
Madrid_2025_1st_Opelka_Hijikata,15.643,2_3_14,8,HIJIKATA,OPELKA
Miami_2026_R64_Draper_Opelka,14.222,2_9_3,9,DRAPER,DRAPER
Basel_2025_QF_Humbert_Opelka,10.569,1_11_2,7,HUMBERT,OPELKA
Athens_2025_R32_Opelka_Kopriva,16.639964,2_2_14,12,OPELKA,KOPRIVA
Rogers_cup_2025_1st_Ofner_Opelka,12.106,1_8_10,8,OFNER,OFNER
Miami_2025_R64_Rune_Opelka,14.44,1_8_7,10,RUNE,RUNE
Indian_Wells_2026_R64_Shelton_Opelka,12.197,2_5_5,7,OPELKA,OPELKA
Brisbane_2025_R32_Gomez_Opelka,8.295758,1_3_3,7,OPELKA,GOMEZ
Cincinnati_2025_1st_Dellien_Opelka,10.075,1_3_5,6,OPELKA,DELLIEN
Dallas_2025_R32_Opelka_Shevchenko,7.336176,1_12_2,5,SHEVCHENKO,SHEVCHENKO
Cincinnati_2025_R64_de-Minaur_Opelka,10.459,2_1_8,7,DE MINAUR,DE MINAUR
Basel_2025_R32_Baez_Opelka,12.155,1_5_1,8,OPELKA,OPELKA
Basel_2025_Q_Opelka_Brunold,17.867,3_8_8,12,OPELKA,BRUNOLD
Delray_Beach_2025_R32_Eubanks_Opelka,11.624969,2_13_11,9,EUBANKS,OPELKA
Eastbourne_2025_R32_Loffhagen_Opelka,11.404,1_13_7,7,LOFFHAGEN,LOFFHAGEN
Dallas_2025_R16_Opelka_Norrie,15.258025,3_6_2,10,OPELKA,OPELKA
Hertogenbosch_2025_Q_Opelka_Lajal,8.872167,2_6_4,6,LAJAL,OPELKA
Hertogenbosch_2025_R16_Opelka_Jarry,9.949002,1_7_5,7,JARRY,JARRY
Hertogenbosch_2025_Q_Opelka_Yevseyev,16.698662,2_10_3,11,YEVSEYEV,OPELKA
Dallas_2025_QF_Paul_Opelka,10.982817,2_6_6,9,PAUL,OPELKA
Geneva_2025_Q_Opelka_Dalla-Valle,14.941,2_9_9,11,OPELKA,DALLA VALLE
Geneva_2025_Q_Opelka_Ofner,11.604,2_2_6,6,OPELKA,OPELKA
Delray_Beach_2025_R16_Opelka_Nakashima,11.776522,2_6_5,9,NAKASHIMA,OPELKA
Hertogenbosch_2025_QF_Medvedev_Opelka,10.582673,1_3_3,11,MEDVEDEV,OPELKA
Brisbane_2025_QF_Djokovic_Opelka,11.92821,1_9_6,10,DJOKOVIC,DJOKOVIC
Dallas_2025_R16_Opelka_Norrie,15.048836,2_13_6,12,NORRIE,NORRIE
Brisbane_2025_R16_Opelka_Arnaldi,9.548681,1_4_5,8,ARNALDI,ARNALDI
Miami_2025_R32_Opelka_Machac,13.313,2_8_5,9,OPELKA,OPELKA
Brussels_2025_R32_Opelka_Bonzi,12.537,1_7_3,8,OPELKA,OPELKA
Hertogenbosch_2025_QF_Medvedev_Opelka,9.860011,1_8_5,8,MEDVEDEV,MEDVEDEV
Queens_2025_R32_Opelka_Ugo-Carabelli,12.659,1_8_1,8,OPELKA,UGO CARABELLI
Cincinnati_2025_1st_Dellien_Opelka,9.866,2_4_3,7,DELLIEN,OPELKA
Miami_2025_1st_Eubanks_Opelka,14.131,1_2_7,10,OPELKA,EUBANKS
Athens_2025_R32_Opelka_Kopriva,16.426968,1_8_2,12,KOPRIVA,KOPRIVA
Queens_2025_R16_Opelka_Rinderknech,11.577,2_2_1,8,RINDERKNECH,RINDERKNECH
Paris_2025_R64_Moutet_Opelka,13.104,2_10_4,7,MOUTET,OPELKA
Brisbane_2026_R16_Majchrzak_Opelka,14.430239,2_13_9,12,MAJCHRZAK,MAJCHRZAK
Eastbourne_2025_R32_Loffhagen_Opelka,10.767,3_13_3,7,OPELKA,LOFFHAGEN
Paris_2025_Q_Opelka_Bellucci,8.762,2_3_2,6,BELLUCCI,BELLUCCI
Geneva_2025_Q_Opelka_Dalla-Valle,14.879,2_2_7,9,OPELKA,OPELKA
Madrid_2025_1st_Opelka_Hijikata,14.839,1_5_1,9,HIJIKATA,OPELKA
Basel_2025_Q_Opelka_van-de-Zandschulp,11.529,1_10_1,6,OPELKA,OPELKA
Barcelona_2025_R32_Tsitsipas_Opelka,10.561044,2_1_4,7,TSITSIPAS,OPELKA
Miami_2026_R64_Draper_Opelka,14.216,2_13_1,10,OPELKA,DRAPER
Miami_2025_R64_Rune_Opelka,14.276,3_7_3,9,RUNE,RUNE
Brisbane_2026_R32_Opelka_Sweeny,9.76917,2_9_2,8,SWEENY,SWEENY
Miami_2026_1st_Opelka_Borges,12.777,1_9_3,9,BORGES,OPELKA
Hertogenbosch_2025_R32_Opelka_De-jong,12.768143,1_13_11,10,DE JONG,OPELKA
Basel_2025_QF_Humbert_Opelka,10.396,1_8_1,6,HUMBERT,HUMBERT
Geneva_2025_Q_Opelka_Ofner,11.466,1_8_4,9,OFNER,OPELKA
Hertogenbosch_2025_Q_Opelka_Lajal,8.787754,2_1_2,7,LAJAL,LAJAL
Miami_2026_R32_Opelka_Fritz,8.404,2_7_1,6,OPELKA,OPELKA
Madrid_2025_R64_Khachanov_Opelka,13.785,2_1_3,8,OPELKA,KHACHANOV
Hertogenbosch_2025_SF_Opelka_Bergs,8.697415,1_4_1,7,BERGS,OPELKA
Indian_Wells_2026_R64_Shelton_Opelka,12.04,2_1_2,9,SHELTON,OPELKA
Dallas_2025_QF_Paul_Opelka,10.752702,1_1_2,9,PAUL,OPELKA
Hertogenbosch_2025_R16_Opelka_Jarry,8.993323,2_7_4,7,OPELKA,OPELKA
Shanghai_2025_1st_Opelka_Bonzi,12.602,2_3_7,8,OPELKA,OPELKA
Delray_Beach_2025_R16_Opelka_Nakashima,11.510094,3_8_9,9,NAKASHIMA,OPELKA
Indian_Wells_2026_1st_Opelka_Quinn,10.494,2_6_5,6,QUINN,QUINN
Rome_2025_1st_Tien_Opelka,19.872,2_2_7,12,TIEN,OPELKA
Adelaide_2026_R16_Opelka_Paul,8.785747,2_10_4,6,PAUL,PAUL
Washington_2025_R32_Medvedev_Opelka,11.326,1_1_6,7,MEDVEDEV,OPELKA
Dallas_2025_R32_Opelka_Shevchenko,7.210228,1_6_2,6,SHEVCHENKO,SHEVCHENKO
Rogers_cup_2025_R64_Opelka_Machac,14.849,1_5_3,10,OPELKA,OPELKA
Indian-Wells_2025_1st_Safiullin_Opelka,11.565,1_8_3,7,SAFIULLIN,SAFIULLIN
Basel_2025_Q_Opelka_Brunold,17.855,2_7_4,12,OPELKA,BRUNOLD
Basel_2025_R32_Baez_Opelka,11.519,2_9_2,8,BAEZ,BAEZ
Rogers_cup_2025_R32_Tien_Opelka,13.456,2_5_6,7,TIEN,TIEN
Brisbane_2025_R32_Gomez_Opelka,7.792454,2_10_4,5,OPELKA,OPELKA
Hertogenbosch_2025_Q_Opelka_Yevseyev,15.946815,2_11_1,12,YEVSEYEV,YEVSEYEV
Cincinnati_2025_R32_Opelka_Comesana,12.414,3_10_6,8,COMESANA,COMESANA
Basel_2025_R16_Opelka_van-de-Zandschulp,17.514,3_1_2,10,OPELKA,OPELKA
Adelaide_2026_R32_Opelka_Popyrin,9.636891,1_9_4,7,OPELKA,OPELKA
Washington_2025_R64_Opelka_Cassone,13.491,2_13_3,8,OPELKA,OPELKA
Brisbane_2025_SF_Opelka_Mpetshi-Perricard,11.02899,1_2_10,9,OPELKA,MPETSHI PERRICARD
Rogers_cup_2025_1st_Ofner_Opelka,11.477,2_12_5,7,OFNER,OPELKA
Delray_Beach_2025_R32_Eubanks_Opelka,10.705022,2_13_14,7,OPELKA,OPELKA
Cincinnati_2025_R64_de-Minaur_Opelka,10.133,2_8_2,6,OPELKA,OPELKA
Cincinnati_2025_R64_de-Minaur_Opelka,10.133,1_12_6,6,OPELKA,DE MINAUR
Basel_2025_R32_Baez_Opelka,10.711,2_1_4,7,OPELKA,BAEZ
Dallas_2025_QF_Paul_Opelka,10.059512,1_12_5,8,PAUL,PAUL
Adelaide_2026_R16_Opelka_Paul,8.081556,1_5_7,7,PAUL,OPELKA
Washington_2025_R32_Medvedev_Opelka,11.13,1_1_4,7,MEDVEDEV,OPELKA
Washington_2025_R64_Opelka_Cassone,13.465,2_1_3,9,CASSONE,CASSONE
Barcelona_2025_R32_Tsitsipas_Opelka,9.721689,2_3_5,8,OPELKA,OPELKA
Dallas_2025_R32_Opelka_Shevchenko,7.175886,2_10_4,5,OPELKA,OPELKA
Basel_2025_R16_Opelka_van-de-Zandschulp,16.756,3_5_10,12,OPELKA,OPELKA
Hertogenbosch_2025_QF_Medvedev_Opelka,9.258302,1_2_4,8,MEDVEDEV,MEDVEDEV
Miami_2026_1st_Opelka_Borges,12.279,1_10_1,8,BORGES,BORGES
Shanghai_2025_1st_Opelka_Bonzi,11.949,1_11_3,9,OPELKA,BONZI
Eastbourne_2025_R16_Mensik_Opelka,11.055,1_6_5,6,OPELKA,OPELKA
Miami_2026_R32_Opelka_Fritz,8.237,2_7_7,5,FRITZ,OPELKA
Queens_2025_R32_Opelka_Ugo-Carabelli,12.592,2_10_4,7,UGO CARABELLI,OPELKA
Rogers_cup_2025_1st_Ofner_Opelka,11.367,2_1_1,6,OFNER,OFNER
Brisbane_2025_SF_Opelka_Mpetshi-Perricard,10.364048,1_5_3,9,MPETSHI PERRICARD,OPELKA
Eastbourne_2025_R32_Loffhagen_Opelka,10.73,1_12_5,7,LOFFHAGEN,LOFFHAGEN
Adelaide_2026_R32_Opelka_Popyrin,9.62931,1_9_1,7,OPELKA,OPELKA
Rogers_cup_2025_R32_Tien_Opelka,12.678,2_4_1,9,TIEN,OPELKA
Queens_2025_R16_Opelka_Rinderknech,10.288,1_9_2,6,OPELKA,OPELKA
Brisbane_2026_R16_Majchrzak_Opelka,14.337698,1_10_3,10,MAJCHRZAK,MAJCHRZAK
Paris_2025_R64_Moutet_Opelka,12.61,3_5_1,8,MOUTET,MOUTET
Brisbane_2025_R32_Gomez_Opelka,7.559346,1_3_8,6,OPELKA,GOMEZ
Geneva_2025_Q_Opelka_Dalla-Valle,14.08,2_1_1,10,DALLA VALLE,DALLA VALLE
Athens_2025_R32_Opelka_Kopriva,14.204276,2_3_1,11,KOPRIVA,OPELKA
Rogers_cup_2025_R64_Opelka_Machac,13.76,3_1_3,9,MACHAC,OPELKA
Rome_2025_1st_Tien_Opelka,18.055,1_10_2,11,TIEN,OPELKA
Dallas_2025_R16_Opelka_Norrie,13.0031,3_10_6,11,NORRIE,OPELKA
Miami_2026_R64_Draper_Opelka,13.84,1_5_1,8,DRAPER,OPELKA
Geneva_2025_Q_Opelka_Ofner,11.443,1_8_2,8,OFNER,OPELKA
Brisbane_2025_R16_Opelka_Arnaldi,8.866096,1_9_1,6,ARNALDI,OPELKA
Delray_Beach_2025_R16_Opelka_Nakashima,9.798742,2_12_5,7,NAKASHIMA,OPELKA
Delray_Beach_2025_R32_Eubanks_Opelka,10.375688,2_3_4,8,EUBANKS,EUBANKS
Brisbane_2026_R32_Opelka_Sweeny,9.012483,1_3_5,7,OPELKA,OPELKA
Hertogenbosch_2025_R32_Opelka_De-jong,11.78275,2_10_3,9,DE JONG,DE JONG
Madrid_2025_R64_Khachanov_Opelka,13.638,2_5_2,10,KHACHANOV,KHACHANOV
Brussels_2025_R32_Opelka_Bonzi,12.45,1_9_3,7,BONZI,OPELKA
Indian_Wells_2026_R64_Shelton_Opelka,11.873,1_9_2,8,OPELKA,SHELTON
Madrid_2025_1st_Opelka_Hijikata,14.706,1_1_3,8,OPELKA,OPELKA
Indian_Wells_2026_1st_Opelka_Quinn,10.168,2_10_7,7,OPELKA,QUINN
Basel_2025_Q_Opelka_van-de-Zandschulp,11.28,1_1_6,7,OPELKA,VAN DE ZANDSCHULP
Basel_2025_Q_Opelka_Brunold,17.4,2_9_7,11,BRUNOLD,BRUNOLD
Hertogenbosch_2025_SF_Opelka_Bergs,8.382385,1_3_1,6,BERGS,BERGS
Brisbane_2025_QF_Djokovic_Opelka,11.697786,1_9_1,9,OPELKA,DJOKOVIC
Indian-Wells_2025_1st_Safiullin_Opelka,11.308,2_2_5,8,SAFIULLIN,SAFIULLIN
Basel_2025_QF_Humbert_Opelka,9.687,1_8_2,8,OPELKA,HUMBERT
Hertogenbosch_2025_Q_Opelka_Lajal,8.243491,1_13_7,6,LAJAL,LAJAL
Hertogenbosch_2025_R16_Opelka_Jarry,8.886959,1_3_1,7,JARRY,JARRY
Hertogenbosch_2025_Q_Opelka_Yevseyev,15.832336,2_9_1,11,YEVSEYEV,YEVSEYEV
Miami_2025_1st_Eubanks_Opelka,13.468,2_13_4,9,EUBANKS,EUBANKS
Cincinnati_2025_R32_Opelka_Comesana,12.134,1_2_5,8,OPELKA,OPELKA
Madrid_2025_1st_Opelka_Hijikata,13.677,2_8_5,9,OPELKA,HIJIKATA
Miami_2026_R64_Draper_Opelka,13.517,1_13_2,9,OPELKA,DRAPER
Dallas_2025_R16_Opelka_Norrie,12.869177,2_3_2,10,OPELKA,OPELKA
Rogers_cup_2025_R32_Tien_Opelka,12.325,2_1_2,8,TIEN,TIEN
Brisbane_2026_R32_Opelka_Sweeny,8.733466,1_4_1,8,SWEENY,SWEENY
Delray_Beach_2025_R32_Eubanks_Opelka,9.885862,2_8_4,7,EUBANKS,OPELKA
Basel_2025_QF_Humbert_Opelka,9.674,1_12_6,7,HUMBERT,HUMBERT
Miami_2026_R32_Opelka_Fritz,8.062,2_5_2,6,FRITZ,OPELKA
Indian-Wells_2025_1st_Safiullin_Opelka,11.145,1_7_2,6,SAFIULLIN,OPELKA
Basel_2025_Q_Opelka_Brunold,17.145,3_8_3,12,OPELKA,BRUNOLD
Geneva_2025_Q_Opelka_Dalla-Valle,13.483,2_7_6,8,DALLA VALLE,DALLA VALLE
Athens_2025_R32_Opelka_Kopriva,12.516666,2_6_2,8,KOPRIVA,KOPRIVA
Cincinnati_2025_1st_Dellien_Opelka,9.719,1_10_5,6,OPELKA,OPELKA
Basel_2025_R16_Opelka_van-de-Zandschulp,16.506,1_6_6,10,OPELKA,VAN DE ZANDSCHULP
Eastbourne_2025_R32_Loffhagen_Opelka,10.616,1_13_10,6,LOFFHAGEN,LOFFHAGEN
Queens_2025_R16_Opelka_Rinderknech,10.222,1_9_1,6,OPELKA,OPELKA
Hertogenbosch_2025_Q_Opelka_Yevseyev,14.624329,2_4_4,10,OPELKA,OPELKA
Indian_Wells_2026_1st_Opelka_Quinn,9.891,2_6_8,5,OPELKA,QUINN
Brisbane_2025_QF_Djokovic_Opelka,10.318578,1_6_3,8,OPELKA,OPELKA
Indian_Wells_2026_R64_Shelton_Opelka,11.707,3_9_6,8,OPELKA,SHELTON
Adelaide_2026_R32_Opelka_Popyrin,8.050201,2_12_3,6,OPELKA,OPELKA
Queens_2025_R32_Opelka_Ugo-Carabelli,12.106,2_3_5,7,OPELKA,UGO CARABELLI
Eastbourne_2025_R16_Mensik_Opelka,11.013,1_12_1,9,MENSIK,OPELKA
Rogers_cup_2025_1st_Ofner_Opelka,11.3,1_6_2,7,OPELKA,OFNER
Brisbane_2026_R16_Majchrzak_Opelka,12.975845,1_3_3,10,MAJCHRZAK,OPELKA
Cincinnati_2025_R64_de-Minaur_Opelka,10.111,1_12_4,6,DE MINAUR,DE MINAUR
Geneva_2025_Q_Opelka_Ofner,11.278,1_10_4,6,OPELKA,OPELKA
Paris_2025_R64_Moutet_Opelka,12.539,3_6_1,9,MOUTET,OPELKA
Barcelona_2025_R32_Tsitsipas_Opelka,9.646188,2_2_2,8,TSITSIPAS,TSITSIPAS
Miami_2025_1st_Eubanks_Opelka,12.391,1_8_4,9,OPELKA,EUBANKS
Dallas_2025_QF_Paul_Opelka,9.846939,1_11_1,8,OPELKA,OPELKA
Brisbane_2025_R32_Gomez_Opelka,6.790692,1_2_1,5,OPELKA,OPELKA
Washington_2025_R32_Medvedev_Opelka,10.905,2_7_7,7,OPELKA,MEDVEDEV
Hertogenbosch_2025_R32_Opelka_De-jong,11.235715,1_1_4,8,DE JONG,DE JONG
Miami_2025_R64_Rune_Opelka,13.743,3_5_3,9,RUNE,RUNE
Hertogenbosch_2025_SF_Opelka_Bergs,8.187918,1_4_4,6,BERGS,OPELKA
Shanghai_2025_1st_Opelka_Bonzi,11.436,1_11_1,8,BONZI,BONZI
Brisbane_2025_R16_Opelka_Arnaldi,8.812516,1_12_2,8,ARNALDI,ARNALDI
Cincinnati_2025_R32_Opelka_Comesana,11.929,3_8_4,9,OPELKA,COMESANA
Madrid_2025_R64_Khachanov_Opelka,12.457,2_13_4,7,OPELKA,KHACHANOV
Delray_Beach_2025_R16_Opelka_Nakashima,9.734543,2_9_2,7,NAKASHIMA,NAKASHIMA
Rome_2025_1st_Tien_Opelka,17.851,2_13_23,11,TIEN,OPELKA
Washington_2025_R64_Opelka_Cassone,13.068,1_13_2,8,OPELKA,CASSONE
Basel_2025_R32_Baez_Opelka,9.543,2_3_2,7,OPELKA,BAEZ
Miami_2026_1st_Opelka_Borges,12.258,2_1_6,8,OPELKA,BORGES
Adelaide_2026_R16_Opelka_Paul,7.422069,2_10_2,6,OPELKA,PAUL
Brussels_2025_R32_Opelka_Bonzi,11.972,1_4_2,8,BONZI,BONZI
Dallas_2025_R32_Opelka_Shevchenko,7.003429,2_8_1,5,OPELKA,OPELKA
Hertogenbosch_2025_R16_Opelka_Jarry,8.199181,1_12_5,7,JARRY,OPELKA
Rogers_cup_2025_R64_Opelka_Machac,13.105,3_4_1,9,OPELKA,MACHAC
Hertogenbosch_2025_Q_Opelka_Lajal,8.175124,1_10_3,6,LAJAL,LAJAL
Hertogenbosch_2025_QF_Medvedev_Opelka,9.024216,2_9_1,6,OPELKA,MEDVEDEV
Adelaide_2026_R16_Opelka_Paul,7.381623,1_6_2,6,OPELKA,PAUL
Indian_Wells_2026_R64_Shelton_Opelka,11.627,2_13_11,7,SHELTON,SHELTON
Washington_2025_R64_Opelka_Cassone,12.429,3_6_2,8,CASSONE,CASSONE
Basel_2025_R32_Baez_Opelka,9.514,1_7_5,6,OPELKA,OPELKA
Hertogenbosch_2025_Q_Opelka_Yevseyev,14.414735,2_7_1,10,OPELKA,YEVSEYEV
Queens_2025_R16_Opelka_Rinderknech,9.88,1_5_4,5,RINDERKNECH,OPELKA
Eastbourne_2025_R32_Loffhagen_Opelka,9.974,1_7_4,5,LOFFHAGEN,OPELKA
Hertogenbosch_2025_R32_Opelka_De-jong,10.607625,3_6_5,8,OPELKA,OPELKA
Brisbane_2025_QF_Djokovic_Opelka,10.157228,2_4_8,8,OPELKA,DJOKOVIC
Washington_2025_R32_Medvedev_Opelka,10.442,1_8_3,7,OPELKA,MEDVEDEV
Adelaide_2026_R32_Opelka_Popyrin,7.761153,1_6_3,6,OPELKA,POPYRIN
Brisbane_2025_SF_Opelka_Mpetshi-Perricard,8.019725,2_2_2,6,OPELKA,OPELKA
Delray_Beach_2025_R32_Eubanks_Opelka,9.60331,2_1_2,8,EUBANKS,EUBANKS
Indian-Wells_2025_1st_Safiullin_Opelka,10.927,1_6_3,7,SAFIULLIN,SAFIULLIN
Brisbane_2025_R32_Gomez_Opelka,6.219078,2_7_4,5,OPELKA,GOMEZ
Rome_2025_1st_Tien_Opelka,17.812,1_8_4,11,TIEN,OPELKA
Dallas_2025_R16_Opelka_Norrie,12.617237,3_5_12,10,NORRIE,NORRIE
Delray_Beach_2025_R16_Opelka_Nakashima,9.447164,3_4_3,8,NAKASHIMA,OPELKA
Rogers_cup_2025_R32_Tien_Opelka,12.089,2_1_5,8,OPELKA,TIEN
Brisbane_2025_R16_Opelka_Arnaldi,8.811974,2_13_4,7,OPELKA,ARNALDI
Hertogenbosch_2025_SF_Opelka_Bergs,8.016676,2_3_5,6,BERGS,OPELKA
Basel_2025_R16_Opelka_van-de-Zandschulp,15.368,3_4_9,9,OPELKA,VAN DE ZANDSCHULP
Indian_Wells_2026_1st_Opelka_Quinn,9.616,2_3_3,7,QUINN,OPELKA
Cincinnati_2025_1st_Dellien_Opelka,9.341,2_7_2,6,OPELKA,DELLIEN
Basel_2025_Q_Opelka_Brunold,16.144,2_7_9,10,BRUNOLD,BRUNOLD
Rogers_cup_2025_R64_Opelka_Machac,13.04,3_3_1,9,MACHAC,OPELKA
Queens_2025_R32_Opelka_Ugo-Carabelli,12.036,2_10_8,7,UGO CARABELLI,OPELKA
Hertogenbosch_2025_R16_Opelka_Jarry,8.04842,1_13_3,6,JARRY,OPELKA
Rogers_cup_2025_1st_Ofner_Opelka,11.098,1_1_3,7,OPELKA,OPELKA
Hertogenbosch_2025_QF_Medvedev_Opelka,8.815738,2_12_3,6,OPELKA,OPELKA
